class_id,class_name,kind,k,hit_count,hit_rate,ci_low,ci_high,target_count
10,picture,topk,1,90576,0.43663289015724877,0.4344985595443965,0.43876722077010105,207442
10,picture,topk,2,128732,0.6205686408731115,0.6184804545379965,0.6226568272082265,207442
10,picture,topk,3,141358,0.6814338465691615,0.6794288234152099,0.6834388697231131,207442
10,picture,topk,5,160677,0.7745634924460814,0.7727652495159666,0.7763617353761961,207442
10,picture,topk,10,195441,0.9421476846540238,0.9411430050380938,0.9431523642699537,207442
10,picture,topk,20,207442,1.0,1.0,1.0,207442
10,picture,topk_plus_confusion_graph,1,204222,0.98447758891642,0.9839456151289662,0.9850095627038739,207442
10,picture,topk_plus_confusion_graph,2,206622,0.9960470878607033,0.9957770614512367,0.9963171142701699,207442
10,picture,topk_plus_confusion_graph,3,206775,0.9967846434184013,0.9965410177931724,0.9970282690436303,207442
10,picture,topk_plus_confusion_graph,5,206878,0.9972811677480934,0.9970570853510966,0.9975052501450902,207442
11,counter,topk,1,180329,0.8139059397003069,0.8122853847646715,0.8155264946359423,221560
11,counter,topk,2,197119,0.8896867665643619,0.8883822705221698,0.8909912626065539,221560
11,counter,topk,3,202039,0.9118929409640729,0.9107126538314445,0.9130732280967013,221560
11,counter,topk,5,206636,0.9326412709875429,0.9315975975029749,0.9336849444721109,221560
11,counter,topk,10,219359,0.9900658963711861,0.9896529375126829,0.9904788552296894,221560
11,counter,topk,20,221560,1.0,1.0,1.0,221560
11,counter,topk_plus_confusion_graph,1,201280,0.9084672323524102,0.9072664803381013,0.9096679843667191,221560
11,counter,topk_plus_confusion_graph,2,213151,0.9620463982668351,0.9612507247557436,0.9628420717779267,221560
11,counter,topk_plus_confusion_graph,3,214562,0.9684148763314677,0.9676866231172947,0.9691431295456407,221560
11,counter,topk_plus_confusion_graph,5,215053,0.9706309803213576,0.9699279368288454,0.9713340238138699,221560
7,door,topk,1,1347557,0.8421225966150291,0.8415576364754208,0.8426875567546374,1600191
7,door,topk,2,1512168,0.9449921915571329,0.9446389299495648,0.945345453164701,1600191
7,door,topk,3,1567961,0.9798586543731342,0.9796409856062044,0.9800763231400641,1600191
7,door,topk,5,1591471,0.9945506505160946,0.9944365845867402,0.994664716445449,1600191
7,door,topk,10,1599622,0.9996444174476672,0.9996152053224487,0.9996736295728856,1600191
7,door,topk,20,1600191,1.0,1.0,1.0,1600191
7,door,topk_plus_confusion_graph,1,1511556,0.9446097372126202,0.9442553214071003,0.9449641530181401,1600191
7,door,topk_plus_confusion_graph,2,1591299,0.9944431633473754,0.9943279841737966,0.9945583425209541,1600191
7,door,topk_plus_confusion_graph,3,1597354,0.9982270866415321,0.9981619045051118,0.9982922687779525,1600191
7,door,topk_plus_confusion_graph,5,1599571,0.9996125462522911,0.9995820535480214,0.9996430389565608,1600191
